"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","570","Validate Council Output [YorkCouncil]","","Thu Oct 31 00:36:31 GMT 2024","passed","Thu Oct 31 00:36:32 GMT 2024","","","",""
"","2238","Validate Council Output [WiltshireCouncil]","","Thu Oct 31 00:34:39 GMT 2024","passed","Thu Oct 31 00:34:41 GMT 2024","","","",""
"","1938","Validate Council Output [WelhatCouncil]","","Thu Oct 31 00:34:15 GMT 2024","passed","Thu Oct 31 00:34:17 GMT 2024","","","",""
"","1983","Validate Council Output [PlymouthCouncil]","","Thu Oct 31 00:25:04 GMT 2024","passed","Thu Oct 31 00:25:06 GMT 2024","","","",""
"","6680","Validate Council Output [CrawleyBoroughCouncil]","","Thu Oct 31 00:01:22 GMT 2024","passed","Thu Oct 31 00:01:29 GMT 2024","","","",""
"","281","Validate Council Output [GedlingBoroughCouncil]","","Thu Oct 31 00:09:08 GMT 2024","passed","Thu Oct 31 00:09:08 GMT 2024","","","",""
"","120270","Validate Council Output [WestLothianCouncil]","","Thu Oct 31 00:36:16 GMT 2024","failed","Thu Oct 31 00:38:17 GMT 2024","","","",""
"","120238","Validate Council Output [GatesheadCouncil]","","Thu Oct 31 00:18:38 GMT 2024","failed","Thu Oct 31 00:20:39 GMT 2024","","","",""
"","10012","Validate Council Output [NottinghamCityCouncil]","","Thu Oct 31 00:24:43 GMT 2024","passed","Thu Oct 31 00:24:53 GMT 2024","","","",""
"","120248","Validate Council Output [WinchesterCityCouncil]","","Thu Oct 31 00:34:41 GMT 2024","failed","Thu Oct 31 00:36:42 GMT 2024","","","",""
"","7516","Validate Council Output [SwindonBoroughCouncil]","","Thu Oct 31 00:29:50 GMT 2024","passed","Thu Oct 31 00:29:57 GMT 2024","","","",""
"","2007","Validate Council Output [NorthTynesideCouncil]","","Thu Oct 31 00:21:44 GMT 2024","passed","Thu Oct 31 00:21:46 GMT 2024","","","",""
"","1259","Validate Council Output [NorthSomersetCouncil]","","Thu Oct 31 00:21:43 GMT 2024","passed","Thu Oct 31 00:21:44 GMT 2024","","","",""
"","120857","Validate Council Output [ChelmsfordCityCouncil]","","Thu Oct 31 00:01:41 GMT 2024","failed","Thu Oct 31 00:03:42 GMT 2024","","","",""
"","120095","Validate Council Output [BlackburnCouncil]","","Thu Oct 31 00:01:46 GMT 2024","failed","Thu Oct 31 00:03:46 GMT 2024","","","",""
"","3743","Validate Council Output [CroydonCouncil]","","Thu Oct 31 00:01:29 GMT 2024","failed","Thu Oct 31 00:01:32 GMT 2024","","","",""
"","2154","Validate Council Output [DoverDistrictCouncil]","","Thu Oct 31 00:08:52 GMT 2024","passed","Thu Oct 31 00:08:54 GMT 2024","","","",""
"","2496","Validate Council Output [SouthRibbleCouncil]","","Thu Oct 31 00:26:02 GMT 2024","passed","Thu Oct 31 00:26:05 GMT 2024","","","",""
"","2065","Validate Council Output [LondonBoroughLambeth]","","Thu Oct 31 00:14:25 GMT 2024","passed","Thu Oct 31 00:14:27 GMT 2024","","","",""
"","120005","Validate Council Output [WestOxfordshireDistrictCouncil]","","Thu Oct 31 00:34:21 GMT 2024","failed","Thu Oct 31 00:36:21 GMT 2024","","","",""
"","7946","Validate Council Output [LancasterCityCouncil]","","Thu Oct 31 00:11:46 GMT 2024","passed","Thu Oct 31 00:11:54 GMT 2024","","","",""
"","5242","Validate Council Output [FenlandDistrictCouncil]","","Thu Oct 31 00:16:18 GMT 2024","passed","Thu Oct 31 00:16:23 GMT 2024","","","",""
"","120227","Validate Council Output [WokinghamBoroughCouncil]","","Thu Oct 31 00:35:40 GMT 2024","failed","Thu Oct 31 00:37:40 GMT 2024","","","",""
"","120153","Validate Council Output [BoltonCouncil]","","Thu Oct 31 00:03:47 GMT 2024","failed","Thu Oct 31 00:05:47 GMT 2024","","","",""
"","2158","Validate Council Output [BedfordBoroughCouncil]","","Thu Oct 31 00:03:55 GMT 2024","passed","Thu Oct 31 00:03:57 GMT 2024","","","",""
"","60590","Validate Council Output [NewcastleCityCouncil]","","Thu Oct 31 00:22:05 GMT 2024","failed","Thu Oct 31 00:23:06 GMT 2024","","","",""
"","3334","Validate Council Output [WyreCouncil]","","Thu Oct 31 00:38:17 GMT 2024","passed","Thu Oct 31 00:38:20 GMT 2024","","","",""
"","2750","Validate Council Output [DorsetCouncil]","","Thu Oct 31 00:08:49 GMT 2024","passed","Thu Oct 31 00:08:52 GMT 2024","","","",""
"","10589","Validate Council Output [FlintshireCountyCouncil]","","Thu Oct 31 00:16:27 GMT 2024","passed","Thu Oct 31 00:16:38 GMT 2024","","","",""
"","1938","Validate Council Output [AberdeenshireCouncil]","","Thu Oct 31 00:01:20 GMT 2024","passed","Thu Oct 31 00:01:22 GMT 2024","","","",""
"","120254","Validate Council Output [WychavonDistrictCouncil]","","Thu Oct 31 00:37:41 GMT 2024","failed","Thu Oct 31 00:39:41 GMT 2024","","","",""
"","120094","Validate Council Output [BrightonandHoveCityCouncil]","","Thu Oct 31 00:05:50 GMT 2024","failed","Thu Oct 31 00:07:50 GMT 2024","","","",""
"","1392","Validate Council Output [SolihullCouncil]","","Thu Oct 31 00:29:31 GMT 2024","passed","Thu Oct 31 00:29:32 GMT 2024","","","",""
"","1639","Validate Council Output [WestLindseyDistrictCouncil]","","Thu Oct 31 00:34:17 GMT 2024","passed","Thu Oct 31 00:34:19 GMT 2024","","","",""
"","120034","Validate Council Output [WakefieldCityCouncil]","","Thu Oct 31 00:32:12 GMT 2024","failed","Thu Oct 31 00:34:12 GMT 2024","","","",""
"","1818","Validate Council Output [MidlothianCouncil]","","Thu Oct 31 00:15:59 GMT 2024","passed","Thu Oct 31 00:16:01 GMT 2024","","","",""
"","1497","Validate Council Output [BedfordshireCouncil]","","Thu Oct 31 00:03:57 GMT 2024","passed","Thu Oct 31 00:03:59 GMT 2024","","","",""
"","2194","Validate Council Output [TonbridgeAndMallingBC]","","Thu Oct 31 00:29:32 GMT 2024","passed","Thu Oct 31 00:29:34 GMT 2024","","","",""
"","8148","Validate Council Output [CharnwoodBoroughCouncil]","","Thu Oct 31 00:01:33 GMT 2024","passed","Thu Oct 31 00:01:41 GMT 2024","","","",""
"","9780","Validate Council Output [WestSuffolkCouncil]","","Thu Oct 31 00:36:21 GMT 2024","failed","Thu Oct 31 00:36:31 GMT 2024","","","",""
"","672","Validate Council Output [SouthGloucestershireCouncil]","","Thu Oct 31 00:25:47 GMT 2024","passed","Thu Oct 31 00:25:47 GMT 2024","","","",""
