"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300179","Validate Council Output [BroxtoweBoroughCouncil]","","Fri Nov 01 00:15:17 GMT 2024","failed","Fri Nov 01 00:20:17 GMT 2024","","","",""
"","1642","Validate Council Output [StokeOnTrentCityCouncil]","","Fri Nov 01 00:40:00 GMT 2024","passed","Fri Nov 01 00:40:02 GMT 2024","","","",""
"","3071","Validate Council Output [RhonddaCynonTaffCouncil]","","Fri Nov 01 00:40:04 GMT 2024","passed","Fri Nov 01 00:40:07 GMT 2024","","","",""
"","1284","Validate Council Output [RochfordCouncil]","","Fri Nov 01 00:40:09 GMT 2024","passed","Fri Nov 01 00:40:11 GMT 2024","","","",""
"","42540","Validate Council Output [HaltonBoroughCouncil]","","Fri Nov 01 00:25:35 GMT 2024","passed","Fri Nov 01 00:26:18 GMT 2024","","","",""
"","300366","Validate Council Output [GuildfordCouncil]","","Fri Nov 01 00:20:35 GMT 2024","passed","Fri Nov 01 00:25:35 GMT 2024","","","",""
"","2690","Validate Council Output [NorthTynesideCouncil]","","Fri Nov 01 00:28:42 GMT 2024","passed","Fri Nov 01 00:28:45 GMT 2024","","","",""
"","300178","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]","","Fri Nov 01 00:35:22 GMT 2024","failed","Fri Nov 01 00:40:22 GMT 2024","","","",""
"","74940","Validate Council Output [CheshireWestAndChesterCouncil]","","Fri Nov 01 00:08:46 GMT 2024","passed","Fri Nov 01 00:10:01 GMT 2024","","","",""
"","1767","Validate Council Output [EnvironmentFirst]","","Fri Nov 01 00:27:29 GMT 2024","passed","Fri Nov 01 00:27:31 GMT 2024","","","",""
"","133520","Validate Council Output [TamesideMBCouncil]","","Fri Nov 01 00:40:37 GMT 2024","failed","Fri Nov 01 00:42:50 GMT 2024","","","",""
"","300180","Validate Council Output [PrestonCityCouncil]","","Fri Nov 01 00:29:22 GMT 2024","failed","Fri Nov 01 00:34:22 GMT 2024","","","",""
"","1978","Validate Council Output [CrawleyBoroughCouncil]","","Fri Nov 01 00:01:27 GMT 2024","passed","Fri Nov 01 00:01:29 GMT 2024","","","",""
"","25445","Validate Council Output [CalderdaleCouncil]","","Fri Nov 01 00:01:20 GMT 2024","passed","Fri Nov 01 00:01:45 GMT 2024","","","",""
"","6104","Validate Council Output [WyreCouncil]","","Fri Nov 01 00:51:43 GMT 2024","passed","Fri Nov 01 00:51:49 GMT 2024","","","",""
"","3459","Validate Council Output [StroudDistrictCouncil]","","Fri Nov 01 00:40:04 GMT 2024","passed","Fri Nov 01 00:40:07 GMT 2024","","","",""
"","1702","Validate Council Output [MertonCouncil]","","Fri Nov 01 00:20:21 GMT 2024","passed","Fri Nov 01 00:20:23 GMT 2024","","","",""
"","846","Validate Council Output [LiverpoolCityCouncil]","","Fri Nov 01 00:28:13 GMT 2024","passed","Fri Nov 01 00:28:14 GMT 2024","","","",""
"","11276","Validate Council Output [ColchesterCityCouncil]","","Fri Nov 01 00:01:11 GMT 2024","passed","Fri Nov 01 00:01:23 GMT 2024","","","",""
"","300034","Validate Council Output [EastRidingCouncil]","","Fri Nov 01 00:20:23 GMT 2024","failed","Fri Nov 01 00:25:23 GMT 2024","","","",""
"","1722","Validate Council Output [BracknellForestCouncil]","","Fri Nov 01 00:08:51 GMT 2024","passed","Fri Nov 01 00:08:52 GMT 2024","","","",""
"","5689","Validate Council Output [BasingstokeCouncil]","","Fri Nov 01 00:09:44 GMT 2024","passed","Fri Nov 01 00:09:49 GMT 2024","","","",""
"","1118","Validate Council Output [BCPCouncil]","","Fri Nov 01 00:06:55 GMT 2024","passed","Fri Nov 01 00:06:56 GMT 2024","","","",""
"","1980","Validate Council Output [SolihullCouncil]","","Fri Nov 01 00:34:56 GMT 2024","passed","Fri Nov 01 00:34:58 GMT 2024","","","",""
"","1473","Validate Council Output [MaldonDistrictCouncil]","","Fri Nov 01 00:28:56 GMT 2024","passed","Fri Nov 01 00:28:57 GMT 2024","","","",""
"","302836","Validate Council Output [AshfordBoroughCouncil]","","Fri Nov 01 00:01:50 GMT 2024","failed","Fri Nov 01 00:06:52 GMT 2024","","","",""
"","300009","Validate Council Output [ForestOfDeanDistrictCouncil]","","Fri Nov 01 00:09:50 GMT 2024","failed","Fri Nov 01 00:14:50 GMT 2024","","","",""
"","1847","Validate Council Output [LondonBoroughLambeth]","","Fri Nov 01 00:28:38 GMT 2024","passed","Fri Nov 01 00:28:40 GMT 2024","","","",""
"","3302","Validate Council Output [TandridgeDistrictCouncil]","","Fri Nov 01 00:45:07 GMT 2024","passed","Fri Nov 01 00:45:11 GMT 2024","","","",""
"","85309","Validate Council Output [EnfieldCouncil]","","Fri Nov 01 00:26:04 GMT 2024","passed","Fri Nov 01 00:27:29 GMT 2024","","","",""
"","68634","Validate Council Output [KnowsleyMBCouncil]","","Fri Nov 01 00:25:42 GMT 2024","failed","Fri Nov 01 00:26:51 GMT 2024","","","",""
"","305089","Validate Council Output [WestBerkshireCouncil]","","Fri Nov 01 00:46:25 GMT 2024","passed","Fri Nov 01 00:51:30 GMT 2024","","","",""
"","2016","Validate Council Output [FarehamBoroughCouncil]","","Fri Nov 01 00:28:22 GMT 2024","passed","Fri Nov 01 00:28:24 GMT 2024","","","",""
"","300008","Validate Council Output [WalthamForest]","","Fri Nov 01 00:45:40 GMT 2024","failed","Fri Nov 01 00:50:40 GMT 2024","","","",""
"","2585","Validate Council Output [HuntingdonDistrictCouncil]","","Fri Nov 01 00:28:42 GMT 2024","passed","Fri Nov 01 00:28:45 GMT 2024","","","",""
"","44058","Validate Council Output [HounslowCouncil]","","Fri Nov 01 00:27:57 GMT 2024","passed","Fri Nov 01 00:28:41 GMT 2024","","","",""
"","41387","Validate Council Output [ReigateAndBansteadBoroughCouncil]","","Fri Nov 01 00:34:23 GMT 2024","passed","Fri Nov 01 00:35:04 GMT 2024","","","",""
"","5633","Validate Council Output [EastCambridgeshireCouncil]","","Fri Nov 01 00:09:09 GMT 2024","passed","Fri Nov 01 00:09:15 GMT 2024","","","",""
"","300180","Validate Council Output [PortsmouthCityCouncil]","","Fri Nov 01 00:29:29 GMT 2024","failed","Fri Nov 01 00:34:29 GMT 2024","","","",""
"","4499","Validate Council Output [NottinghamCityCouncil]","","Fri Nov 01 00:29:18 GMT 2024","passed","Fri Nov 01 00:29:22 GMT 2024","","","",""
"","1392","Validate Council Output [NewhamCouncil]","","Fri Nov 01 00:29:09 GMT 2024","passed","Fri Nov 01 00:29:10 GMT 2024","","","",""
"","300178","Validate Council Output [EastRenfrewshireCouncil]","","Fri Nov 01 00:15:23 GMT 2024","failed","Fri Nov 01 00:20:23 GMT 2024","","","",""
"","53067","Validate Council Output [NewForestCouncil]","","Fri Nov 01 00:27:32 GMT 2024","passed","Fri Nov 01 00:28:25 GMT 2024","","","",""
"","42535","Validate Council Output [NewcastleCityCouncil]","","Fri Nov 01 00:28:26 GMT 2024","failed","Fri Nov 01 00:29:09 GMT 2024","","","",""
"","605957","Validate Council Output [ChorleyCouncil]","","Fri Nov 01 00:15:01 GMT 2024","passed","Fri Nov 01 00:25:07 GMT 2024","","","",""
"","300179","Validate Council Output [StocktonOnTeesCouncil]","","Fri Nov 01 00:40:24 GMT 2024","failed","Fri Nov 01 00:45:24 GMT 2024","","","",""
