"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2788","Validate Council Output [LincolnCouncil]","","Thu Oct 31 00:13:58 GMT 2024","passed","Thu Oct 31 00:14:01 GMT 2024","","","",""
"","1512","Validate Council Output [BuryCouncil]","","Thu Oct 31 00:13:53 GMT 2024","passed","Thu Oct 31 00:13:54 GMT 2024","","","",""
"","135329","Validate Council Output [TamesideMBCouncil]","","Thu Oct 31 00:29:57 GMT 2024","failed","Thu Oct 31 00:32:13 GMT 2024","","","",""
"","2468","Validate Council Output [CardiffCouncil]","","Thu Oct 31 00:01:27 GMT 2024","passed","Thu Oct 31 00:01:29 GMT 2024","","","",""
"","6010","Validate Council Output [BasingstokeCouncil]","","Thu Oct 31 00:03:48 GMT 2024","passed","Thu Oct 31 00:03:54 GMT 2024","","","",""
"","2028","Validate Council Output [GlasgowCityCouncil]","","Thu Oct 31 00:09:08 GMT 2024","failed","Thu Oct 31 00:09:10 GMT 2024","","","",""
"","120073","Validate Council Output [HounslowCouncil]","","Thu Oct 31 00:17:25 GMT 2024","failed","Thu Oct 31 00:19:25 GMT 2024","","","",""
"","2330","Validate Council Output [DoverDistrictCouncil]","","Thu Oct 31 00:08:51 GMT 2024","passed","Thu Oct 31 00:08:53 GMT 2024","","","",""
"","874","Validate Council Output [StaffordBoroughCouncil]","","Thu Oct 31 00:26:15 GMT 2024","passed","Thu Oct 31 00:26:16 GMT 2024","","","",""
"","120100","Validate Council Output [BrightonandHoveCityCouncil]","","Thu Oct 31 00:05:48 GMT 2024","failed","Thu Oct 31 00:07:49 GMT 2024","","","",""
"","120083","Validate Council Output [ChichesterDistrictCouncil]","","Thu Oct 31 00:05:44 GMT 2024","failed","Thu Oct 31 00:07:44 GMT 2024","","","",""
"","120143","Validate Council Output [PortsmouthCityCouncil]","","Thu Oct 31 00:25:06 GMT 2024","failed","Thu Oct 31 00:27:06 GMT 2024","","","",""
"","1259","Validate Council Output [DartfordBoroughCouncil]","","Thu Oct 31 00:06:45 GMT 2024","passed","Thu Oct 31 00:06:47 GMT 2024","","","",""
"","1466","Validate Council Output [EastCambridgeshireCouncil]","","Thu Oct 31 00:03:58 GMT 2024","passed","Thu Oct 31 00:04:00 GMT 2024","","","",""
"","120157","Validate Council Output [TeignbridgeCouncil]","","Thu Oct 31 00:30:31 GMT 2024","failed","Thu Oct 31 00:32:32 GMT 2024","","","",""
"","120071","Validate Council Output [CheshireWestAndChesterCouncil]","","Thu Oct 31 00:03:44 GMT 2024","failed","Thu Oct 31 00:05:44 GMT 2024","","","",""
"","1475","Validate Council Output [SouthCambridgeshireCouncil]","","Thu Oct 31 00:25:47 GMT 2024","passed","Thu Oct 31 00:25:48 GMT 2024","","","",""
"","2972","Validate Council Output [WokingBoroughCouncil]","","Thu Oct 31 00:34:58 GMT 2024","passed","Thu Oct 31 00:35:01 GMT 2024","","","",""
"","120117","Validate Council Output [SunderlandCityCouncil]","","Thu Oct 31 00:29:23 GMT 2024","failed","Thu Oct 31 00:31:23 GMT 2024","","","",""
"","1786","Validate Council Output [BelfastCityCouncil]","","Thu Oct 31 00:01:17 GMT 2024","passed","Thu Oct 31 00:01:19 GMT 2024","","","",""
"","2674","Validate Council Output [LondonBoroughHounslow]","","Thu Oct 31 00:14:22 GMT 2024","passed","Thu Oct 31 00:14:25 GMT 2024","","","",""
"","120150","Validate Council Output [EastSuffolkCouncil]","","Thu Oct 31 00:10:01 GMT 2024","failed","Thu Oct 31 00:12:02 GMT 2024","","","",""
"","5207","Validate Council Output [BirminghamCityCouncil]","","Thu Oct 31 00:01:41 GMT 2024","passed","Thu Oct 31 00:01:46 GMT 2024","","","",""
"","3356","Validate Council Output [StroudDistrictCouncil]","","Thu Oct 31 00:29:20 GMT 2024","passed","Thu Oct 31 00:29:23 GMT 2024","","","",""
"","120716","Validate Council Output [ChelmsfordCityCouncil]","","Thu Oct 31 00:01:41 GMT 2024","failed","Thu Oct 31 00:03:42 GMT 2024","","","",""
"","120218","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]","","Thu Oct 31 00:26:16 GMT 2024","failed","Thu Oct 31 00:28:16 GMT 2024","","","",""
"","1754","Validate Council Output [AberdeenshireCouncil]","","Thu Oct 31 00:01:17 GMT 2024","passed","Thu Oct 31 00:01:19 GMT 2024","","","",""
"","1965","Validate Council Output [SouthwarkCouncil]","","Thu Oct 31 00:26:08 GMT 2024","passed","Thu Oct 31 00:26:10 GMT 2024","","","",""
"","1958","Validate Council Output [RotherhamCouncil]","","Thu Oct 31 00:25:51 GMT 2024","passed","Thu Oct 31 00:25:53 GMT 2024","","","",""
"","1459","Validate Council Output [EastleighBoroughCouncil]","","Thu Oct 31 00:12:02 GMT 2024","passed","Thu Oct 31 00:12:03 GMT 2024","","","",""
"","897","Validate Council Output [ConwyCountyBorough]","","Thu Oct 31 00:11:45 GMT 2024","passed","Thu Oct 31 00:11:46 GMT 2024","","","",""
"","979","Validate Council Output [WestNorthamptonshireCouncil]","","Thu Oct 31 00:34:01 GMT 2024","passed","Thu Oct 31 00:34:02 GMT 2024","","","",""
"","1135","Validate Council Output [NorthSomersetCouncil]","","Thu Oct 31 00:21:43 GMT 2024","passed","Thu Oct 31 00:21:44 GMT 2024","","","",""
"","3334","Validate Council Output [CanterburyCityCouncil]","","Thu Oct 31 00:01:23 GMT 2024","passed","Thu Oct 31 00:01:27 GMT 2024","","","",""
"","120151","Validate Council Output [NorthNorfolkDistrictCouncil]","","Thu Oct 31 00:19:12 GMT 2024","failed","Thu Oct 31 00:21:12 GMT 2024","","","",""
"","1849","Validate Council Output [WatfordBoroughCouncil]","","Thu Oct 31 00:32:32 GMT 2024","passed","Thu Oct 31 00:32:34 GMT 2024","","","",""
"","10558","Validate Council Output [StratfordUponAvonCouncil]","","Thu Oct 31 00:29:09 GMT 2024","passed","Thu Oct 31 00:29:20 GMT 2024","","","",""
"","6628","Validate Council Output [NorthEastLincs]","","Thu Oct 31 00:18:54 GMT 2024","passed","Thu Oct 31 00:19:01 GMT 2024","","","",""
"","3964","Validate Council Output [FifeCouncil]","","Thu Oct 31 00:16:23 GMT 2024","passed","Thu Oct 31 00:16:27 GMT 2024","","","",""
"","120088","Validate Council Output [WychavonDistrictCouncil]","","Thu Oct 31 00:37:02 GMT 2024","failed","Thu Oct 31 00:39:02 GMT 2024","","","",""
"","2163","Validate Council Output [StokeOnTrentCityCouncil]","","Thu Oct 31 00:29:07 GMT 2024","passed","Thu Oct 31 00:29:09 GMT 2024","","","",""
