"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2497","Validate Council Output [BedfordBoroughCouncil]","","Fri Nov 01 00:01:13 GMT 2024","passed","Fri Nov 01 00:01:15 GMT 2024","","","",""
"","830","Validate Council Output [RushmoorCouncil]","","Fri Nov 01 00:33:53 GMT 2024","passed","Fri Nov 01 00:33:54 GMT 2024","","","",""
"","1073","Validate Council Output [ConwyCountyBorough]","","Fri Nov 01 00:01:24 GMT 2024","passed","Fri Nov 01 00:01:25 GMT 2024","","","",""
"","1354","Validate Council Output [ValeofGlamorganCouncil]","","Fri Nov 01 00:50:46 GMT 2024","failed","Fri Nov 01 00:50:47 GMT 2024","","","",""
"","4223","Validate Council Output [TorridgeDistrictCouncil]","","Fri Nov 01 00:50:21 GMT 2024","passed","Fri Nov 01 00:50:25 GMT 2024","","","",""
"","1785","Validate Council Output [SwindonBoroughCouncil]","","Fri Nov 01 00:50:09 GMT 2024","passed","Fri Nov 01 00:50:11 GMT 2024","","","",""
"","3054","Validate Council Output [SouthwarkCouncil]","","Fri Nov 01 00:39:54 GMT 2024","passed","Fri Nov 01 00:39:57 GMT 2024","","","",""
"","314801","Validate Council Output [DacorumBoroughCouncil]","","Fri Nov 01 00:01:31 GMT 2024","failed","Fri Nov 01 00:06:45 GMT 2024","","","",""
"","19015","Validate Council Output [BexleyCouncil]","","Fri Nov 01 00:01:19 GMT 2024","passed","Fri Nov 01 00:01:38 GMT 2024","","","",""
"","300038","Validate Council Output [BroxtoweBoroughCouncil]","","Fri Nov 01 00:19:50 GMT 2024","failed","Fri Nov 01 00:24:50 GMT 2024","","","",""
"","1319","Validate Council Output [TelfordAndWrekinCouncil]","","Fri Nov 01 00:49:57 GMT 2024","passed","Fri Nov 01 00:49:58 GMT 2024","","","",""
"","45900","Validate Council Output [ThreeRiversDistrictCouncil]","","Fri Nov 01 00:50:00 GMT 2024","passed","Fri Nov 01 00:50:46 GMT 2024","","","",""
"","300032","Validate Council Output [WokinghamBoroughCouncil]","","Fri Nov 01 00:51:42 GMT 2024","failed","Fri Nov 01 00:56:42 GMT 2024","","","",""
"","302151","Validate Council Output [BromleyBoroughCouncil]","","Fri Nov 01 00:14:48 GMT 2024","failed","Fri Nov 01 00:19:50 GMT 2024","","","",""
"","1670","Validate Council Output [EastleighBoroughCouncil]","","Fri Nov 01 00:30:34 GMT 2024","passed","Fri Nov 01 00:30:35 GMT 2024","","","",""
"","300036","Validate Council Output [TendringDistrictCouncil]","","Fri Nov 01 00:44:49 GMT 2024","failed","Fri Nov 01 00:49:49 GMT 2024","","","",""
"","300009","Validate Council Output [EastRidingCouncil]","","Fri Nov 01 00:24:52 GMT 2024","failed","Fri Nov 01 00:29:52 GMT 2024","","","",""
"","134201","Validate Council Output [SalfordCityCouncil]","","Fri Nov 01 00:33:54 GMT 2024","failed","Fri Nov 01 00:36:08 GMT 2024","","","",""
"","3098","Validate Council Output [WaverleyBoroughCouncil]","","Fri Nov 01 00:50:28 GMT 2024","passed","Fri Nov 01 00:50:32 GMT 2024","","","",""
"","4027","Validate Council Output [IslingtonCouncil]","","Fri Nov 01 00:33:30 GMT 2024","failed","Fri Nov 01 00:33:34 GMT 2024","","","",""
"","2600","Validate Council Output [BristolCityCouncil]","","Fri Nov 01 00:14:45 GMT 2024","passed","Fri Nov 01 00:14:48 GMT 2024","","","",""
"","7338","Validate Council Output [TonbridgeAndMallingBC]","","Fri Nov 01 00:50:08 GMT 2024","passed","Fri Nov 01 00:50:15 GMT 2024","","","",""
"","9905","Validate Council Output [WestSuffolkCouncil]","","Fri Nov 01 00:51:32 GMT 2024","passed","Fri Nov 01 00:51:42 GMT 2024","","","",""
"","2177","Validate Council Output [CrawleyBoroughCouncil]","","Fri Nov 01 00:01:27 GMT 2024","passed","Fri Nov 01 00:01:29 GMT 2024","","","",""
"","134045","Validate Council Output [TamesideMBCouncil]","","Fri Nov 01 00:50:11 GMT 2024","failed","Fri Nov 01 00:52:25 GMT 2024","","","",""
"","22895","Validate Council Output [WakefieldCityCouncil]","","Fri Nov 01 00:50:49 GMT 2024","passed","Fri Nov 01 00:51:12 GMT 2024","","","",""
"","4842","Validate Council Output [SouthRibbleCouncil]","","Fri Nov 01 00:39:46 GMT 2024","passed","Fri Nov 01 00:39:51 GMT 2024","","","",""
"","2579","Validate Council Output [AberdeenshireCouncil]","","Fri Nov 01 00:01:13 GMT 2024","passed","Fri Nov 01 00:01:15 GMT 2024","","","",""
"","2866","Validate Council Output [WorcesterCityCouncil]","","Fri Nov 01 00:51:42 GMT 2024","passed","Fri Nov 01 00:51:45 GMT 2024","","","",""
"","300038","Validate Council Output [StocktonOnTeesCouncil]","","Fri Nov 01 00:45:08 GMT 2024","failed","Fri Nov 01 00:50:08 GMT 2024","","","",""
"","942","Validate Council Output [EastDevonDC]","","Fri Nov 01 00:12:05 GMT 2024","passed","Fri Nov 01 00:12:06 GMT 2024","","","",""
"","17640","Validate Council Output [LondonBoroughHounslow]","","Fri Nov 01 00:32:59 GMT 2024","passed","Fri Nov 01 00:33:17 GMT 2024","","","",""
"","1144","Validate Council Output [CannockChaseDistrictCouncil]","","Fri Nov 01 00:01:45 GMT 2024","passed","Fri Nov 01 00:01:46 GMT 2024","","","",""
"","1003","Validate Council Output [MoleValleyDistrictCouncil]","","Fri Nov 01 00:30:40 GMT 2024","passed","Fri Nov 01 00:30:41 GMT 2024","","","",""
"","1212","Validate Council Output [BarnsleyMBCouncil]","","Fri Nov 01 00:14:37 GMT 2024","passed","Fri Nov 01 00:14:38 GMT 2024","","","",""
"","688","Validate Council Output [YorkCouncil]","","Fri Nov 01 00:56:42 GMT 2024","passed","Fri Nov 01 00:56:43 GMT 2024","","","",""
"","180888","Validate Council Output [BrightonandHoveCityCouncil]","","Fri Nov 01 00:11:44 GMT 2024","passed","Fri Nov 01 00:14:45 GMT 2024","","","",""
"","1287","Validate Council Output [WestNorthamptonshireCouncil]","","Fri Nov 01 00:50:58 GMT 2024","passed","Fri Nov 01 00:51:00 GMT 2024","","","",""
"","1726","Validate Council Output [BracknellForestCouncil]","","Fri Nov 01 00:11:41 GMT 2024","passed","Fri Nov 01 00:11:43 GMT 2024","","","",""
"","1447","Validate Council Output [SouthNorfolkCouncil]","","Fri Nov 01 00:39:41 GMT 2024","passed","Fri Nov 01 00:39:42 GMT 2024","","","",""
"","2142","Validate Council Output [CharnwoodBoroughCouncil]","","Fri Nov 01 00:01:54 GMT 2024","passed","Fri Nov 01 00:01:56 GMT 2024","","","",""
"","4804","Validate Council Output [LincolnCouncil]","","Fri Nov 01 00:32:36 GMT 2024","passed","Fri Nov 01 00:32:41 GMT 2024","","","",""
"","1702","Validate Council Output [PlymouthCouncil]","","Fri Nov 01 00:33:53 GMT 2024","passed","Fri Nov 01 00:33:54 GMT 2024","","","",""
"","1417","Validate Council Output [ManchesterCityCouncil]","","Fri Nov 01 00:24:51 GMT 2024","passed","Fri Nov 01 00:24:53 GMT 2024","","","",""
"","18997","Validate Council Output [WindsorAndMaidenheadCouncil]","","Fri Nov 01 00:51:23 GMT 2024","passed","Fri Nov 01 00:51:42 GMT 2024","","","",""
"","2716","Validate Council Output [WiltshireCouncil]","","Fri Nov 01 00:51:19 GMT 2024","passed","Fri Nov 01 00:51:22 GMT 2024","","","",""
