"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2545","Validate Council Output [SheffieldCityCouncil]","","Wed Oct 30 00:28:58 GMT 2024","passed","Wed Oct 30 00:29:01 GMT 2024","","","",""
"","1509","Validate Council Output [FalkirkCouncil]","","Wed Oct 30 00:20:20 GMT 2024","passed","Wed Oct 30 00:20:21 GMT 2024","","","",""
"","300883","Validate Council Output [ChelmsfordCityCouncil]","","Wed Oct 30 00:01:56 GMT 2024","failed","Wed Oct 30 00:06:57 GMT 2024","","","",""
"","714","Validate Council Output [EalingCouncil]","","Wed Oct 30 00:08:04 GMT 2024","passed","Wed Oct 30 00:08:05 GMT 2024","","","",""
"","2091","Validate Council Output [WirralCouncil]","","Wed Oct 30 00:35:10 GMT 2024","passed","Wed Oct 30 00:35:12 GMT 2024","","","",""
"","300141","Validate Council Output [WychavonDistrictCouncil]","","Wed Oct 30 00:36:24 GMT 2024","failed","Wed Oct 30 00:41:24 GMT 2024","","","",""
"","51743","Validate Council Output [LeedsCityCouncil]","","Wed Oct 30 00:19:00 GMT 2024","passed","Wed Oct 30 00:19:52 GMT 2024","","","",""
"","18731","Validate Council Output [HighPeakCouncil]","","Wed Oct 30 00:18:45 GMT 2024","passed","Wed Oct 30 00:19:04 GMT 2024","","","",""
"","2071","Validate Council Output [SouthRibbleCouncil]","","Wed Oct 30 00:23:37 GMT 2024","passed","Wed Oct 30 00:23:39 GMT 2024","","","",""
"","956","Validate Council Output [EastDevonDC]","","Wed Oct 30 00:07:24 GMT 2024","passed","Wed Oct 30 00:07:25 GMT 2024","","","",""
"","599","Validate Council Output [StAlbansCityAndDistrictCouncil]","","Wed Oct 30 00:23:44 GMT 2024","passed","Wed Oct 30 00:23:45 GMT 2024","","","",""
"","9546","Validate Council Output [TestValleyBoroughCouncil]","","Wed Oct 30 00:34:01 GMT 2024","passed","Wed Oct 30 00:34:11 GMT 2024","","","",""
"","2761","Validate Council Output [WalsallCouncil]","","Wed Oct 30 00:35:00 GMT 2024","passed","Wed Oct 30 00:35:03 GMT 2024","","","",""
"","2322","Validate Council Output [RhonddaCynonTaffCouncil]","","Wed Oct 30 00:23:24 GMT 2024","passed","Wed Oct 30 00:23:26 GMT 2024","","","",""
"","300010","Validate Council Output [EastRidingCouncil]","","Wed Oct 30 00:09:06 GMT 2024","failed","Wed Oct 30 00:14:06 GMT 2024","","","",""
"","1065","Validate Council Output [ValeofGlamorganCouncil]","","Wed Oct 30 00:34:15 GMT 2024","failed","Wed Oct 30 00:34:16 GMT 2024","","","",""
"","476","Validate Council Output [MiltonKeynesCityCouncil]","","Wed Oct 30 00:20:23 GMT 2024","failed","Wed Oct 30 00:20:24 GMT 2024","","","",""
"","222340","Validate Council Output [SevenoaksDistrictCouncil]","","Wed Oct 30 00:25:16 GMT 2024","passed","Wed Oct 30 00:28:58 GMT 2024","","","",""
"","1334","Validate Council Output [StokeOnTrentCityCouncil]","","Wed Oct 30 00:23:45 GMT 2024","passed","Wed Oct 30 00:23:46 GMT 2024","","","",""
"","22079","Validate Council Output [NorthumberlandCouncil]","","Wed Oct 30 00:22:56 GMT 2024","passed","Wed Oct 30 00:23:18 GMT 2024","","","",""
"","2860","Validate Council Output [CardiffCouncil]","","Wed Oct 30 00:01:51 GMT 2024","passed","Wed Oct 30 00:01:54 GMT 2024","","","",""
"","639","Validate Council Output [AdurAndWorthingCouncils]","","Wed Oct 30 00:01:13 GMT 2024","passed","Wed Oct 30 00:01:14 GMT 2024","","","",""
"","877","Validate Council Output [AylesburyValeCouncil]","","Wed Oct 30 00:02:05 GMT 2024","passed","Wed Oct 30 00:02:06 GMT 2024","","","",""
"","1652","Validate Council Output [GlasgowCityCouncil]","","Wed Oct 30 00:08:05 GMT 2024","failed","Wed Oct 30 00:08:07 GMT 2024","","","",""
"","3125","Validate Council Output [OldhamCouncil]","","Wed Oct 30 00:23:25 GMT 2024","passed","Wed Oct 30 00:23:28 GMT 2024","","","",""
"","60234","Validate Council Output [EastLindseyDistrictCouncil]","","Wed Oct 30 00:07:25 GMT 2024","failed","Wed Oct 30 00:08:25 GMT 2024","","","",""
"","1277","Validate Council Output [EnvironmentFirst]","","Wed Oct 30 00:19:41 GMT 2024","passed","Wed Oct 30 00:19:43 GMT 2024","","","",""
"","926","Validate Council Output [NewhamCouncil]","","Wed Oct 30 00:22:28 GMT 2024","passed","Wed Oct 30 00:22:29 GMT 2024","","","",""
"","4714","Validate Council Output [BedfordshireCouncil]","","Wed Oct 30 00:07:16 GMT 2024","passed","Wed Oct 30 00:07:21 GMT 2024","","","",""
"","1066","Validate Council Output [LisburnCastlereaghCityCouncil]","","Wed Oct 30 00:19:58 GMT 2024","passed","Wed Oct 30 00:20:00 GMT 2024","","","",""
"","1390","Validate Council Output [MidlothianCouncil]","","Wed Oct 30 00:20:08 GMT 2024","passed","Wed Oct 30 00:20:09 GMT 2024","","","",""
"","2638","Validate Council Output [TorridgeDistrictCouncil]","","Wed Oct 30 00:29:09 GMT 2024","passed","Wed Oct 30 00:29:12 GMT 2024","","","",""
"","145","Validate Council Output [NorthKestevenDistrictCouncil]","","Wed Oct 30 00:22:14 GMT 2024","failed","Wed Oct 30 00:22:15 GMT 2024","","","",""
"","2112","Validate Council Output [PlymouthCouncil]","","Wed Oct 30 00:23:30 GMT 2024","passed","Wed Oct 30 00:23:32 GMT 2024","","","",""
"","1612","Validate Council Output [AberdeenshireCouncil]","","Wed Oct 30 00:01:11 GMT 2024","passed","Wed Oct 30 00:01:13 GMT 2024","","","",""
"","2726","Validate Council Output [DorsetCouncil]","","Wed Oct 30 00:07:54 GMT 2024","passed","Wed Oct 30 00:07:56 GMT 2024","","","",""
"","340980","Validate Council Output [DacorumBoroughCouncil]","","Wed Oct 30 00:01:24 GMT 2024","failed","Wed Oct 30 00:07:05 GMT 2024","","","",""
"","3018","Validate Council Output [DudleyCouncil]","","Wed Oct 30 00:07:58 GMT 2024","passed","Wed Oct 30 00:08:01 GMT 2024","","","",""
"","7388","Validate Council Output [CrawleyBoroughCouncil]","","Wed Oct 30 00:01:13 GMT 2024","passed","Wed Oct 30 00:01:21 GMT 2024","","","",""
"","1111","Validate Council Output [CoventryCityCouncil]","","Wed Oct 30 00:01:12 GMT 2024","passed","Wed Oct 30 00:01:13 GMT 2024","","","",""
"","2906","Validate Council Output [ValeofWhiteHorseCouncil]","","Wed Oct 30 00:34:16 GMT 2024","passed","Wed Oct 30 00:34:19 GMT 2024","","","",""
