"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300309","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]","","Wed Oct 30 00:28:06 GMT 2024","failed","Wed Oct 30 00:33:06 GMT 2024","","","",""
"","1674","Validate Council Output [BedfordshireCouncil]","","Wed Oct 30 00:07:14 GMT 2024","passed","Wed Oct 30 00:07:16 GMT 2024","","","",""
"","1612","Validate Council Output [AberdeenshireCouncil]","","Wed Oct 30 00:01:10 GMT 2024","passed","Wed Oct 30 00:01:12 GMT 2024","","","",""
"","10171","Validate Council Output [SwindonBoroughCouncil]","","Wed Oct 30 00:33:19 GMT 2024","passed","Wed Oct 30 00:33:30 GMT 2024","","","",""
"","831","Validate Council Output [WestLindseyDistrictCouncil]","","Wed Oct 30 00:34:53 GMT 2024","passed","Wed Oct 30 00:34:54 GMT 2024","","","",""
"","1658","Validate Council Output [BuryCouncil]","","Wed Oct 30 00:18:46 GMT 2024","passed","Wed Oct 30 00:18:48 GMT 2024","","","",""
"","340165","Validate Council Output [DacorumBoroughCouncil]","","Wed Oct 30 00:01:22 GMT 2024","failed","Wed Oct 30 00:07:02 GMT 2024","","","",""
"","9513","Validate Council Output [TestValleyBoroughCouncil]","","Wed Oct 30 00:33:30 GMT 2024","passed","Wed Oct 30 00:33:40 GMT 2024","","","",""
"","979","Validate Council Output [WestNorthamptonshireCouncil]","","Wed Oct 30 00:34:54 GMT 2024","passed","Wed Oct 30 00:34:55 GMT 2024","","","",""
"","1946","Validate Council Output [BelfastCityCouncil]","","Wed Oct 30 00:01:10 GMT 2024","passed","Wed Oct 30 00:01:12 GMT 2024","","","",""
"","548","Validate Council Output [EastDevonDC]","","Wed Oct 30 00:07:29 GMT 2024","passed","Wed Oct 30 00:07:30 GMT 2024","","","",""
"","1275","Validate Council Output [CornwallCouncil]","","Wed Oct 30 00:01:10 GMT 2024","passed","Wed Oct 30 00:01:12 GMT 2024","","","",""
"","2006","Validate Council Output [WelhatCouncil]","","Wed Oct 30 00:34:17 GMT 2024","passed","Wed Oct 30 00:34:19 GMT 2024","","","",""
"","5457","Validate Council Output [HullCityCouncil]","","Wed Oct 30 00:19:54 GMT 2024","failed","Wed Oct 30 00:19:59 GMT 2024","","","",""
"","300011","Validate Council Output [GuildfordCouncil]","","Wed Oct 30 00:08:48 GMT 2024","failed","Wed Oct 30 00:13:48 GMT 2024","","","",""
"","2502","Validate Council Output [BedfordBoroughCouncil]","","Wed Oct 30 00:07:12 GMT 2024","passed","Wed Oct 30 00:07:14 GMT 2024","","","",""
"","861","Validate Council Output [LisburnCastlereaghCityCouncil]","","Wed Oct 30 00:20:08 GMT 2024","passed","Wed Oct 30 00:20:09 GMT 2024","","","",""
"","1407","Validate Council Output [LichfieldDistrictCouncil]","","Wed Oct 30 00:20:04 GMT 2024","passed","Wed Oct 30 00:20:05 GMT 2024","","","",""
"","2792","Validate Council Output [RugbyBoroughCouncil]","","Wed Oct 30 00:22:38 GMT 2024","passed","Wed Oct 30 00:22:40 GMT 2024","","","",""
"","135066","Validate Council Output [SalfordCityCouncil]","","Wed Oct 30 00:22:04 GMT 2024","failed","Wed Oct 30 00:24:19 GMT 2024","","","",""
"","629","Validate Council Output [BCPCouncil]","","Wed Oct 30 00:02:03 GMT 2024","passed","Wed Oct 30 00:02:03 GMT 2024","","","",""
"","620","Validate Council Output [AdurAndWorthingCouncils]","","Wed Oct 30 00:01:12 GMT 2024","passed","Wed Oct 30 00:01:13 GMT 2024","","","",""
"","4972","Validate Council Output [SouthTynesideCouncil]","","Wed Oct 30 00:23:03 GMT 2024","passed","Wed Oct 30 00:23:08 GMT 2024","","","",""
"","19986","Validate Council Output [KingstonUponThamesCouncil]","","Wed Oct 30 00:20:03 GMT 2024","failed","Wed Oct 30 00:20:23 GMT 2024","","","",""
"","21162","Validate Council Output [WealdenDistrictCouncil]","","Wed Oct 30 00:33:56 GMT 2024","failed","Wed Oct 30 00:34:17 GMT 2024","","","",""
"","575334","Validate Council Output [ChorleyCouncil]","","Wed Oct 30 00:08:23 GMT 2024","passed","Wed Oct 30 00:17:58 GMT 2024","","","",""
"","71831","Validate Council Output [WindsorAndMaidenheadCouncil]","","Wed Oct 30 00:35:10 GMT 2024","passed","Wed Oct 30 00:36:22 GMT 2024","","","",""
"","42115","Validate Council Output [ArunCouncil]","","Wed Oct 30 00:01:19 GMT 2024","passed","Wed Oct 30 00:02:01 GMT 2024","","","",""
"","2907","Validate Council Output [IslingtonCouncil]","","Wed Oct 30 00:20:00 GMT 2024","failed","Wed Oct 30 00:20:03 GMT 2024","","","",""
"","1936","Validate Council Output [ErewashBoroughCouncil]","","Wed Oct 30 00:20:11 GMT 2024","passed","Wed Oct 30 00:20:13 GMT 2024","","","",""
"","67782","Validate Council Output [ThreeRiversDistrictCouncil]","","Wed Oct 30 00:33:40 GMT 2024","passed","Wed Oct 30 00:34:47 GMT 2024","","","",""
"","2866","Validate Council Output [DorsetCouncil]","","Wed Oct 30 00:07:41 GMT 2024","passed","Wed Oct 30 00:07:44 GMT 2024","","","",""
"","4289","Validate Council Output [WyreCouncil]","","Wed Oct 30 00:36:22 GMT 2024","passed","Wed Oct 30 00:36:26 GMT 2024","","","",""
"","1744","Validate Council Output [SolihullCouncil]","","Wed Oct 30 00:28:34 GMT 2024","passed","Wed Oct 30 00:28:35 GMT 2024","","","",""
"","549","Validate Council Output [SouthGloucestershireCouncil]","","Wed Oct 30 00:22:55 GMT 2024","passed","Wed Oct 30 00:22:56 GMT 2024","","","",""
"","7010","Validate Council Output [NottinghamCityCouncil]","","Wed Oct 30 00:22:25 GMT 2024","passed","Wed Oct 30 00:22:32 GMT 2024","","","",""
"","9900","Validate Council Output [NorthAyrshireCouncil]","","Wed Oct 30 00:20:44 GMT 2024","passed","Wed Oct 30 00:20:54 GMT 2024","","","",""
"","2412","Validate Council Output [CanterburyCityCouncil]","","Wed Oct 30 00:01:46 GMT 2024","passed","Wed Oct 30 00:01:49 GMT 2024","","","",""
"","38977","Validate Council Output [BrightonandHoveCityCouncil]","","Wed Oct 30 00:07:51 GMT 2024","passed","Wed Oct 30 00:08:30 GMT 2024","","","",""
"","1396","Validate Council Output [TelfordAndWrekinCouncil]","","Wed Oct 30 00:28:29 GMT 2024","passed","Wed Oct 30 00:28:30 GMT 2024","","","",""
"","8122","Validate Council Output [LondonBoroughHarrow]","","Wed Oct 30 00:20:10 GMT 2024","passed","Wed Oct 30 00:20:18 GMT 2024","","","",""
